Neighborhood,group_sic_code_name_ext,group_sic_code,count
Glover Park,Legal Services,811198.0,16
Glover Park,Manicurists,723102.0,1
Glover Park,Miscellaneous Food Stores,549999.0,1
Glover Park,News Service,738301.0,9
Glover Park,Nursing & Personal Care NEC,805999.0,7
Glover Park,Paint Stores,523107.0,1
Glover Park,Parking Garages,752102.0,4
Glover Park,Pharmacies,591205.0,1
Glover Park,Photography,722121.0,2
Glover Park,Post Offices,431101.0,1
Glover Park,Real Estate Agents,653118.0,47
Glover Park,Schools (K-12),821103.0,3
Glover Park,Sports Tutoring,829975.0,1
Glover Park,Sportswear,569913.0,1
Glover Park,State Government General Offices,919902.0,2
Glover Park,Subs & Sandwiches,581219.0,1
Glover Park,Technical Schools,821115.0,1
Glover Park,Transportation Services,411914.0,2
Glover Park,Travel Agents,472402.0,1
Glover Park,Wines Retail,592103.0,3
Kalorama,(All) Dentists,802101.0,1
Kalorama,(All) Doctors,801101.0,8
Kalorama,(All) Places Of Worship,866107.0,2
Kalorama,(All) Restaurants,581208.0,2
Kalorama,Advertising Marketing,731115.0,5
Kalorama,Art Schools,829919.0,1
Kalorama,Banks,602101.0,1
Kalorama,Bars,581301.0,2
Kalorama,Bed & Breakfasts,701107.0,2
Kalorama,Book Stores,594201.0,1
Kalorama,Business Services NEC,738999.0,6
Kalorama,Cafes,581214.0,1
Kalorama,Church Organizations,866104.0,7
Kalorama,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,4
Kalorama,City Government Regulation/Adm Comms/Utilities,963104.0,1
Kalorama,Clothing Retail,565101.0,1
Kalorama,Clubs,864108.0,1
Kalorama,Cocktail Lounges,581303.0,2
Kalorama,Colleges & Universities,822101.0,2
Kalorama,Computer Services,737101.0,1
Kalorama,Construction Building Contractors,152130.0,3
Kalorama,Construction Materials NEC (Wholesale),503999.0,2
Kalorama,Cultural Centres,841206.0,1
Kalorama,Day Care,835101.0,1
Kalorama,Distribution Services,731908.0,1
Kalorama,Electronic Equipment & Supplies Retail,573117.0,1
Kalorama,Federal Government General Offices,919901.0,11
Kalorama,Federal Government International Affairs,972101.0,73
Kalorama,Financial Planners,628205.0,2
Kalorama,Furniture Stores,571216.0,1
Kalorama,Gas Stations,554101.0,1
Kalorama,Government Pension Health/Welfare Funds,637104.0,3
Kalorama,Grocery Stores,541105.0,1
Kalorama,Health Clubs & Gyms,799101.0,2
Kalorama,Homes Personal Care Facility,805911.0,2
Kalorama,Hotels & Motels,701101.0,3
Kalorama,Investments,621111.0,2
Kalorama,Language Schools,829912.0,1
Kalorama,Legal Services,811198.0,14
Kalorama,Libraries,823106.0,2
Kalorama,Mosques,866114.0,2
Kalorama,Museums,841201.0,2
Kalorama,Nursing & Personal Care NEC,805999.0,2
Kalorama,Office Equipment (Wholesale),504498.0,1
Kalorama,Parking Garages,752102.0,1
Kalorama,Parks,799951.0,1
Kalorama,Pharmacies,591205.0,1
Kalorama,Photography,722121.0,1
Kalorama,Real Estate Agents,653118.0,9
Kalorama,Real Estate Developers,655202.0,2
Kalorama,Research Labs,873101.0,1
Kalorama,State Government General Offices,919902.0,4
Kalorama,Theatres Live,792207.0,1
Kalorama,Tourist Attractions,999333.0,1
Kalorama,Tourist Information,472401.0,1
Kalorama,Train Stations,401190.0,3
Kalorama,Transportation Services,411914.0,1
Kalorama,Travel Agents,472402.0,1
Ledroit Park,(All) Dentists,802101.0,2
Ledroit Park,(All) Doctors,801101.0,11
Ledroit Park,(All) Places Of Worship,866107.0,2
Ledroit Park,(All) Restaurants,581208.0,17
Ledroit Park,Advertising Marketing,731115.0,4
Ledroit Park,Auto Rental,751401.0,2
Ledroit Park,Bakers Cake & Pie,546103.0,1
Ledroit Park,Banks,602101.0,1
Ledroit Park,Barbers,724101.0,6
Ledroit Park,Bars,581301.0,2
Ledroit Park,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,9
Ledroit Park,Bed & Breakfasts,701107.0,1
Ledroit Park,Book Stores,594201.0,2
Ledroit Park,Business Services NEC,738999.0,4
Ledroit Park,Cafes,581214.0,5
Ledroit Park,Car Service,411904.0,1
Ledroit Park,Caterers,581212.0,2
Ledroit Park,Cell Phones,599902.0,2
Ledroit Park,Church Organizations,866104.0,10
Ledroit Park,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Ledroit Park,City Government Executive Offices,911104.0,3
Ledroit Park,City Government Regulation/Adm Comms/Utilities,963104.0,1
Ledroit Park,Clothing Retail,565101.0,2
Ledroit Park,Clubs,864108.0,2
Ledroit Park,Cocktail Lounges,581303.0,2
Ledroit Park,Coffee Shops,581228.0,1
Ledroit Park,Colleges & Universities,822101.0,11
Ledroit Park,Community Organizations,864110.0,1
Ledroit Park,Computer Services,737101.0,2
Ledroit Park,Construction Building Contractors,152130.0,7
Ledroit Park,Construction Materials NEC (Wholesale),503999.0,1
Ledroit Park,Copiers,504403.0,1
Ledroit Park,Curtains Shower & Bath Wholesale,502332.0,1
Ledroit Park,Day Care,835101.0,3
Ledroit Park,Delivery Service,421205.0,1
Ledroit Park,Dry Cleaners,721201.0,2
Ledroit Park,Financial Planners,628205.0,1
Ledroit Park,Food Specialties Retail,549910.0,1
Ledroit Park,Funeral Homes,726103.0,3
Ledroit Park,Garden Centers,526104.0,1
Ledroit Park,Gas Stations,554101.0,3
Ledroit Park,Gift Shops,594712.0,3
Ledroit Park,Government Pension Health/Welfare Funds,637104.0,7
Ledroit Park,Grocery Stores,541105.0,9
Ledroit Park,Homes Personal Care Facility,805911.0,3
Ledroit Park,Hospitals,806202.0,3
Ledroit Park,Hotels & Motels,701101.0,1
Ledroit Park,House Cleaning,734922.0,2
Ledroit Park,Investments,621111.0,1
Ledroit Park,Laboratories Agricultural,873122.0,1
Ledroit Park,Legal Services,811198.0,4
Ledroit Park,Manicurists,723102.0,2
Ledroit Park,Manufacturers,399903.0,1
Ledroit Park,Medical Supplies,504704.0,2
Ledroit Park,Moving Services,421401.0,3
Ledroit Park,Museums,841201.0,1
Ledroit Park,News Service,738301.0,4
Ledroit Park,Nursing & Personal Care NEC,805999.0,5
Ledroit Park,Office Equipment (Wholesale),504498.0,1
Ledroit Park,Parking Garages,752102.0,2
Ledroit Park,Pet Supplies,599929.0,1
Ledroit Park,Pharmacies,591205.0,2
Ledroit Park,Post Offices,431101.0,1
Ledroit Park,Publishers,274105.0,1
Ledroit Park,Pubs,581305.0,1
Ledroit Park,Real Estate Agents,653118.0,14
Ledroit Park,Research Labs,873101.0,1
Ledroit Park,Retail Shops,531104.0,1
Ledroit Park,Rubber & Plastic Footwear Retail,566112.0,2
Ledroit Park,Subs & Sandwiches,581219.0,3
Ledroit Park,Tax Return Preparation & Filing,729101.0,1
Ledroit Park,Taxis,412101.0,1
Ledroit Park,Telephone Companies,481304.0,1
Ledroit Park,Train Stations,401190.0,1
Ledroit Park,Transportation Services,411914.0,1
Ledroit Park,Variety Stores,533101.0,1
Ledroit Park,Wholesale Clubs,531110.0,1
Ledroit Park,Wines Retail,592103.0,3
Logan Circle,(All) Auto Dealers,551102.0,2
Logan Circle,(All) Dentists,802101.0,1
Logan Circle,(All) Doctors,801101.0,5
Logan Circle,(All) Insurance,641112.0,2
Logan Circle,(All) Places Of Worship,866107.0,2
Logan Circle,(All) Restaurants,581208.0,26
Logan Circle,Advertising Marketing,731115.0,10
Logan Circle,Apartments,651303.0,4
Logan Circle,Banks,602101.0,3
Logan Circle,Barbers,724101.0,4
Logan Circle,Bars,581301.0,2
Logan Circle,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,8
Logan Circle,Business Services NEC,738999.0,11
Logan Circle,Cafes,581214.0,6
Logan Circle,Car Washes,754201.0,1
Logan Circle,Caterers,581212.0,3
Logan Circle,Church Organizations,866104.0,17
Logan Circle,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Logan Circle,Clothing Retail,565101.0,2
Logan Circle,Clubs,864108.0,1
Logan Circle,Cocktail Lounges,581303.0,1
Logan Circle,Coffee Shops,581228.0,2
Logan Circle,Computer Parts & Supplies,573402.0,2
Logan Circle,Condominiums,651301.0,3
Logan Circle,Construction Building Contractors,152130.0,8
Logan Circle,Construction Materials NEC (Wholesale),503999.0,3
Logan Circle,Convenience Stores,541103.0,1
Logan Circle,Copiers,504403.0,1
Logan Circle,Curtains Shower & Bath Wholesale,502332.0,1
Logan Circle,Day Care,835101.0,2
Logan Circle,Delivery Service,421205.0,3
Logan Circle,Dry Cleaners,721201.0,4
Logan Circle,Electric Charging Station,554112.0,2
Logan Circle,Electric Equipment & Supplies Retail,521135.0,2
Logan Circle,Electronic Equipment & Supplies Retail,573117.0,1
Logan Circle,Federal Government General Offices,919901.0,1
Logan Circle,Financial Planners,628205.0,1
Logan Circle,Florists,599201.0,1
Logan Circle,Food Markets,541101.0,3
Logan Circle,Funeral Homes,726103.0,1
Logan Circle,Furniture Stores,571216.0,6
Logan Circle,Gas Stations,554101.0,1
Logan Circle,Gift Shops,594712.0,3
Logan Circle,Government Pension Health/Welfare Funds,637104.0,6
Logan Circle,Grocery Stores,541105.0,3
Logan Circle,Hardware Stores,525104.0,1
Logan Circle,Health Clubs & Gyms,799101.0,7
Logan Circle,Home Centers,521138.0,1
Logan Circle,Homes Personal Care Facility,805911.0,7
Logan Circle,Hospitals,806202.0,1
Logan Circle,Hotels & Motels,701101.0,9
Logan Circle,Investments,621111.0,2
Logan Circle,Jewelers,594409.0,1
Logan Circle,Legal Services,811198.0,15
Logan Circle,Manufacturers,399903.0,1
Logan Circle,Medical Supplies,504704.0,1
Logan Circle,Moving Services,421401.0,1
Logan Circle,Museums,841201.0,7
Logan Circle,Musical Instruments,573608.0,1
Logan Circle,Nursing & Personal Care NEC,805999.0,6
Logan Circle,Opticians,599504.0,1
Logan Circle,Paint Stores,523107.0,2
Logan Circle,Parking Garages,752102.0,4
Logan Circle,Pet Services,75210.0,1
Logan Circle,Pet Supplies,599929.0,2
Logan Circle,Pharmacies,591205.0,3
Logan Circle,Real Estate Agents,653118.0,52
Logan Circle,Recycling Centers (Wholesale),509312.0,1
Logan Circle,Retail Shops,531104.0,1
Logan Circle,Schools (K-12),821103.0,3
Logan Circle,Sportswear,569913.0,4
Logan Circle,Taxis,412101.0,2
Logan Circle,Telecommunications Services,481302.0,1
Logan Circle,Telephone Companies,481304.0,2
Logan Circle,Theatres Live,792207.0,2
Logan Circle,Travel Agents,472402.0,2
Logan Circle,Truck Repair & Service,753812.0,1
Logan Circle,Video & DVD Rental,784102.0,1
Logan Circle,Wholesale Clubs,531110.0,1
Logan Circle,Wines Retail,592103.0,5
Mount Pleasant,(All) Dentists,802101.0,6
Mount Pleasant,(All) Doctors,801101.0,6
Mount Pleasant,(All) Places Of Worship,866107.0,1
Mount Pleasant,(All) Restaurants,581208.0,8
Mount Pleasant,Advertising Marketing,731115.0,3
Mount Pleasant,Apartments,651303.0,1
Mount Pleasant,Art Galleries & Dealers,599969.0,1
Mount Pleasant,Bakers Cake & Pie,546103.0,1
Mount Pleasant,Banks,602101.0,1
Mount Pleasant,Barbers,724101.0,2
Mount Pleasant,Bars,581301.0,1
Mount Pleasant,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,5
Mount Pleasant,Business Services NEC,738999.0,5
Mount Pleasant,Cafes,581214.0,5
Mount Pleasant,Car Service,411904.0,1
Mount Pleasant,Car Washes,754201.0,1
Mount Pleasant,Church Organizations,866104.0,4
Mount Pleasant,City Government Executive Offices,911104.0,1
Mount Pleasant,Clothing Retail,565101.0,1
Mount Pleasant,Computer Parts & Supplies,573402.0,1
Mount Pleasant,Computer Services,737101.0,2
Mount Pleasant,Condominiums,651301.0,1
Mount Pleasant,Construction Building Contractors,152130.0,3
Mount Pleasant,Convenience Stores,541103.0,2
Mount Pleasant,Copiers,504403.0,1
Mount Pleasant,Currency Exchanges,609901.0,2
Mount Pleasant,Day Care,835101.0,2
Mount Pleasant,Delivery Service,421205.0,1
Mount Pleasant,Department Stores,531102.0,1
Mount Pleasant,Distribution Services,731908.0,1
Mount Pleasant,Dry Cleaners,721201.0,3
Mount Pleasant,Federal Government General Offices,919901.0,2
Mount Pleasant,Food Markets,541101.0,1
Mount Pleasant,Gift Shops,594712.0,2
Mount Pleasant,Government Pension Health/Welfare Funds,637104.0,3
Mount Pleasant,Grills Barbecue,572233.0,1
Mount Pleasant,Grocery Stores,541105.0,6
Mount Pleasant,Health Clubs & Gyms,799101.0,3
Mount Pleasant,Homes Personal Care Facility,805911.0,7
Mount Pleasant,Investments,621111.0,3
Mount Pleasant,Jewelers,594409.0,1
Mount Pleasant,Laundry & Garment Services NEC,721999.0,2
Mount Pleasant,Legal Services,811198.0,4
Mount Pleasant,Libraries,823106.0,1
Mount Pleasant,Manicurists,723102.0,2
Mount Pleasant,Motorcycle Repair & Service,769967.0,1
Mount Pleasant,Museums,841201.0,2
Mount Pleasant,Nursing & Personal Care NEC,805999.0,3
Mount Pleasant,Paint Stores,523107.0,1
Mount Pleasant,Parking Garages,752102.0,1
Mount Pleasant,Pharmacies,591205.0,1
Mount Pleasant,Real Estate Agents,653118.0,33
Mount Pleasant,Real Estate Developers,655202.0,1
Mount Pleasant,Rubber & Plastic Footwear Retail,566112.0,1
Mount Pleasant,Schools (K-12),821103.0,4
Mount Pleasant,Seafood Markets,542101.0,1
Mount Pleasant,Sports Tutoring,829975.0,1
Mount Pleasant,Swimming Pools Public,799969.0,1
Mount Pleasant,Tax Return Preparation & Filing,729101.0,2
Mount Pleasant,Telecommunications Services,481302.0,2
Mount Pleasant,Transportation Services,411914.0,2
Mount Pleasant,Travel Agents,472402.0,1
Mount Pleasant,Video & DVD Rental,784102.0,1
Mount Pleasant,Vocational Schools NEC,824999.0,2
Mount Pleasant,Wines Retail,592103.0,2
Mount Vernon Square,(All) Insurance,641112.0,2
Mount Vernon Square,(All) Restaurants,581208.0,18
Mount Vernon Square,Advertising Marketing,731115.0,4
Mount Vernon Square,Apartments,651303.0,2
Mount Vernon Square,Auto Rental,751401.0,1
Mount Vernon Square,Banks,602101.0,4
Mount Vernon Square,Barbers,724101.0,1
Mount Vernon Square,Bars,581301.0,1
Mount Vernon Square,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,2
Mount Vernon Square,Business Services NEC,738999.0,9
Mount Vernon Square,Cafes,581214.0,3
Mount Vernon Square,Car Service,411904.0,2
Mount Vernon Square,Church Organizations,866104.0,4
Mount Vernon Square,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Mount Vernon Square,City Government Executive Offices,911104.0,2
Mount Vernon Square,City Government Regulation/Adm Comms/Utilities,963104.0,1
Mount Vernon Square,Cocktail Lounges,581303.0,1
Mount Vernon Square,Coffee Shops,581228.0,3
Mount Vernon Square,Computer Parts & Supplies,573402.0,4
Mount Vernon Square,Computer Services,737101.0,2
Mount Vernon Square,Condominiums,651301.0,1
Mount Vernon Square,Construction Building Contractors,152130.0,8
Mount Vernon Square,Construction Materials NEC (Wholesale),503999.0,4
Mount Vernon Square,Convenience Stores,541103.0,1
Mount Vernon Square,Convention & Meeting Facilities & Service,738931.0,3
Mount Vernon Square,Copiers,504403.0,3
Mount Vernon Square,Cultural Centres,841206.0,1
Mount Vernon Square,Dance Clubs,869921.0,1
Mount Vernon Square,Day Care,835101.0,1
Mount Vernon Square,Delicatessens,581209.0,1
Mount Vernon Square,Delivery Service,421205.0,3
Mount Vernon Square,Dry Cleaners,721201.0,2
Mount Vernon Square,Dvd Sales & Service,573132.0,1
Mount Vernon Square,Electric Charging Station,554112.0,4
Mount Vernon Square,Electronic Equipment & Supplies Retail,573117.0,2
Mount Vernon Square,Federal Government General Offices,919901.0,1
Mount Vernon Square,Financial Planners,628205.0,1
Mount Vernon Square,Food Markets,541101.0,1
Mount Vernon Square,Furniture Stores,571216.0,2
Mount Vernon Square,Gas Stations,554101.0,1
Mount Vernon Square,Gift Shops,594712.0,3
Mount Vernon Square,Government Pension Health/Welfare Funds,637104.0,1
Mount Vernon Square,Grills Barbecue,572233.0,1
Mount Vernon Square,Hardware Stores,525104.0,1
Mount Vernon Square,Homes Personal Care Facility,805911.0,3
Mount Vernon Square,Hospitals,806202.0,1
Mount Vernon Square,Hotels & Motels,701101.0,8
Mount Vernon Square,House Cleaning,734922.0,1
Mount Vernon Square,Ice Cream Parlors,581203.0,1
Mount Vernon Square,Investments,621111.0,2
Mount Vernon Square,Laundry & Garment Services NEC,721999.0,1
Mount Vernon Square,Legal Services,811198.0,8
Mount Vernon Square,Manicurists,723102.0,3
Mount Vernon Square,Miscellaneous Food Stores,549999.0,1
Mount Vernon Square,Museums,841201.0,1
Mount Vernon Square,News Service,738301.0,2
Mount Vernon Square,Nursing & Personal Care NEC,805999.0,1
Mount Vernon Square,Office Equipment (Wholesale),504498.0,1
Mount Vernon Square,Opticians,599504.0,1
Mount Vernon Square,Paint Stores,523107.0,1
Mount Vernon Square,Parking Garages,752102.0,21
Mount Vernon Square,Pharmacies,591205.0,1
Mount Vernon Square,Post Offices,431101.0,1
Mount Vernon Square,Real Estate Agents,653118.0,16
Mount Vernon Square,Real Estate Developers,655202.0,1
Mount Vernon Square,Research Labs,873101.0,1
Mount Vernon Square,Rubber & Plastic Footwear Retail,566112.0,1
Mount Vernon Square,Schools (K-12),821103.0,1
Mount Vernon Square,Sportswear,569913.0,2
Mount Vernon Square,State Government General Offices,919902.0,2
Mount Vernon Square,Taxis,412101.0,1
Mount Vernon Square,Telephone Companies,481304.0,1
Mount Vernon Square,Theatres Live,792207.0,1
Mount Vernon Square,Train Stations,401190.0,2
Mount Vernon Square,Wines Retail,592103.0,1
Petworth,(All) Dentists,802101.0,1
Petworth,(All) Doctors,801101.0,13
Petworth,(All) Insurance,641112.0,1
Petworth,(All) Places Of Worship,866107.0,3
Petworth,(All) Restaurants,581208.0,14
Petworth,Advertising Marketing,731115.0,1
Petworth,Appetizers & Snacks Etc,581217.0,1
Petworth,Auto Body Shops,753201.0,2
Petworth,Auto Rental,751401.0,1
Petworth,Automobile Accessories,553129.0,1
Petworth,Bakers Cake & Pie,546103.0,2
Petworth,Banks,602101.0,2
Petworth,Barbers,724101.0,5
Petworth,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,11
Petworth,Business Services NEC,738999.0,6
Petworth,Cafes,581214.0,3
Petworth,Car Service,411904.0,3
Petworth,Car Washes,754201.0,3
Petworth,Church Organizations,866104.0,27
Petworth,City Government Executive Offices,911104.0,2
Petworth,Clothing Retail,565101.0,1
Petworth,Colleges & Universities,822101.0,2
Petworth,Computer Parts & Supplies,573402.0,1
Petworth,Construction Building Contractors,152130.0,10
Petworth,Construction Materials NEC (Wholesale),503999.0,2
Petworth,Convention & Meeting Facilities & Service,738931.0,1
Petworth,Curtains Shower & Bath Wholesale,502332.0,1
Petworth,Day Care,835101.0,7
Petworth,Delicatessens,581209.0,1
Petworth,Department Stores,531102.0,3
Petworth,Dry Cleaners,721201.0,2
Petworth,Federal Government General Offices,919901.0,2
Petworth,Federal Government International Affairs,972101.0,2
Petworth,Florists,599201.0,1
Petworth,Food Markets,541101.0,2
Petworth,Furniture Stores,571216.0,2
Petworth,Gas Stations,554101.0,1
Petworth,Gift Shops,594712.0,1
Petworth,Government Pension Health/Welfare Funds,637104.0,6
Petworth,Grocery Stores,541105.0,8
Petworth,Hardware Stores,525104.0,1
Petworth,Home Centers,521138.0,1
Petworth,Homes Personal Care Facility,805911.0,14
Petworth,Hospitals,806202.0,1
Petworth,Investments,621111.0,1
Petworth,Laboratories Agricultural,873122.0,1
Petworth,Language Schools,829912.0,1
Petworth,Laundry & Garment Services NEC,721999.0,1
Petworth,Legal Services,811198.0,3
Petworth,Libraries,823106.0,2
Petworth,Moving Services,421401.0,2
Petworth,Musical Instruments,573608.0,1
Petworth,News Service,738301.0,1
Petworth,Nursing & Personal Care NEC,805999.0,1
Petworth,Pet Services,75210.0,1
Petworth,Preschools,835102.0,6
Petworth,Pubs,581305.0,1
Petworth,Real Estate Agents,653118.0,14
Petworth,Retail Shops,531104.0,3
Petworth,Rubber & Plastic Footwear Retail,566112.0,1
Petworth,Schools (K-12),821103.0,9
Petworth,Sportswear,569913.0,1
Petworth,Taxis,412101.0,1
Petworth,Telephone Companies,481304.0,1
Petworth,Theatres Live,792207.0,1
Petworth,Travel Agents,472402.0,2
Petworth,Vocational Schools NEC,824999.0,1
Petworth,Wines Retail,592103.0,3
Shaw,(All) Auto Dealers,551102.0,1
Shaw,(All) Doctors,801101.0,1
Shaw,(All) Insurance,641112.0,2
Shaw,(All) Places Of Worship,866107.0,6
Shaw,(All) Restaurants,581208.0,31
Shaw,Advertising Marketing,731115.0,7
Shaw,Apartments,651303.0,5
Shaw,Art Galleries & Dealers,599969.0,1
Shaw,Bakers Cake & Pie,546103.0,2
Shaw,Banks,602101.0,7
Shaw,Barbers,724101.0,9
Shaw,Bars,581301.0,4
Shaw,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,11
Shaw,Business Services NEC,738999.0,9
Shaw,Cafes,581214.0,5
Shaw,Car Service,411904.0,2
Shaw,Caterers,581212.0,1
Shaw,Cell Phones,599902.0,3
Shaw,Church Organizations,866104.0,32
Shaw,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Shaw,City Government Executive Offices,911104.0,4
Shaw,Clothing Retail,565101.0,2
Shaw,Cocktail Lounges,581303.0,3
Shaw,Coffee Shops,581228.0,2
Shaw,Colleges & Universities,822101.0,4
Shaw,Community Organizations,864110.0,2
Shaw,Computer Parts & Supplies,573402.0,1
Shaw,Computer Services,737101.0,1
Shaw,Condominiums,651301.0,2
Shaw,Construction Building Contractors,152130.0,11
Shaw,Convenience Stores,541103.0,2
Shaw,Copiers,504403.0,1
Shaw,Currency Exchanges,609901.0,2
Shaw,Curtains Shower & Bath Wholesale,502332.0,1
Shaw,Day Care,835101.0,6
Shaw,Delicatessens,581209.0,2
Shaw,Delivery Service,421205.0,1
Shaw,Dvd Sales & Service,573132.0,1
Shaw,Electric Charging Station,554112.0,1
Shaw,Electric Equipment & Supplies Retail,521135.0,3
Shaw,Electronic Equipment & Supplies Retail,573117.0,1
Shaw,Federal Government General Offices,919901.0,1
Shaw,Financial Planners,628205.0,1
Shaw,Flooring,175203.0,1
Shaw,Florists,599201.0,1
Shaw,Food Markets,541101.0,2
Shaw,Funeral Homes,726103.0,1
Shaw,Furniture Stores,571216.0,1
Shaw,Gas Stations,554101.0,4
Shaw,Government Pension Health/Welfare Funds,637104.0,15
Shaw,Grocery Stores,541105.0,9
Shaw,Health Clubs & Gyms,799101.0,9
Shaw,Homes Personal Care Facility,805911.0,5
Shaw,Hospitals,806202.0,3
Shaw,Hotels & Motels,701101.0,3
Shaw,House Cleaning,734922.0,6
Shaw,Investments,621111.0,1
Shaw,Jewelers,594409.0,1
Shaw,Laundry & Garment Services NEC,721999.0,1
Shaw,Legal Services,811198.0,11
Shaw,Libraries,823106.0,3
Shaw,Manicurists,723102.0,1
Shaw,Manufacturers,399903.0,1
Shaw,Medical Supplies,504704.0,2
Shaw,Motoring Organisations,861112.0,1
Shaw,Museums,841201.0,4
Shaw,Musical Instruments,573608.0,1
Shaw,News Service,738301.0,4
Shaw,Nursing & Personal Care NEC,805999.0,6
Shaw,Parking Garages,752102.0,5
Shaw,Parks,799951.0,7
Shaw,Pet Services,75210.0,2
Shaw,Pharmacies,591205.0,1
Shaw,Photography,722121.0,3
Shaw,Publishers,274105.0,1
Shaw,Real Estate Agents,653118.0,33
Shaw,Rubber & Plastic Footwear Retail,566112.0,1
Shaw,Schools (K-12),821103.0,9
Shaw,Shopping Centers & Malls,651201.0,1
Shaw,State Government General Offices,919902.0,1
Shaw,Subs & Sandwiches,581219.0,1
Shaw,Tax Return Preparation & Filing,729101.0,2
Shaw,Taxis,412101.0,3
Shaw,Telephone Companies,481304.0,1
Shaw,Theatres Live,792207.0,2
Shaw,Train Stations,401190.0,1
Shaw,Transportation Services,411914.0,3
Shaw,Travel Agents,472402.0,1
Shaw,Variety Stores,533101.0,3
Shaw,Wines Retail,592103.0,10
South West,(All) Auto Dealers,551102.0,1
South West,(All) Dentists,802101.0,12
South West,(All) Doctors,801101.0,7
South West,(All) Insurance,641112.0,2
South West,(All) Places Of Worship,866107.0,3
South West,(All) Restaurants,581208.0,16
South West,Advertising Marketing,731115.0,4
South West,Apartments,651303.0,1
South West,Bakers Cake & Pie,546103.0,1
South West,Banks,602101.0,6
South West,Banquet Rooms,581223.0,1
South West,Barbers,724101.0,2
South West,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,4
South West,Boat Dealers,555104.0,1
South West,Book Stores,594201.0,1
South West,Business Services NEC,738999.0,21
South West,Cafes,581214.0,8
South West,Caterers,581212.0,2
South West,Cell Phones,599902.0,1
South West,Church Organizations,866104.0,10
South West,City Government Executive Offices,911104.0,8
South West,Clothing Retail,565101.0,3
South West,Coffee Shops,581228.0,2
South West,Colleges & Universities,822101.0,2
South West,Computer Parts & Supplies,573402.0,6
South West,Computer Services,737101.0,2
South West,Construction Building Contractors,152130.0,11
South West,Construction Materials NEC (Wholesale),503999.0,2
South West,Convenience Stores,541103.0,2
South West,Cultural Centres,841206.0,1
South West,Curtains Shower & Bath Wholesale,502332.0,5
South West,Day Care,835101.0,5
South West,Delivery Service,421205.0,2
South West,Department Stores,531102.0,1
South West,Dry Cleaners,721201.0,5
South West,Dvd Sales & Service,573132.0,1
South West,Electric Charging Station,554112.0,2
South West,Factory Outlets,599931.0,1
South West,Federal Government General Offices,919901.0,3
South West,Financial Planners,628205.0,1
South West,Flooring,175203.0,5
South West,Florists,599201.0,1
South West,Food Markets,541101.0,1
South West,Funeral Homes,726103.0,1
South West,Furniture Stores,571216.0,8
South West,Gift Shops,594712.0,5
South West,Government Pension Health/Welfare Funds,637104.0,3
South West,Grocery Stores,541105.0,2
South West,Health Clubs & Gyms,799101.0,3
South West,Homes Personal Care Facility,805911.0,10
South West,Hospitals,806202.0,3
South West,Hotels & Motels,701101.0,7
South West,House Cleaning,734922.0,4
South West,Investments,621111.0,1
South West,Jewelers,594409.0,1
South West,Laboratories Agricultural,873122.0,1
South West,Legal Services,811198.0,5
South West,Libraries,823106.0,2
South West,Manufacturers,399903.0,6
South West,Marinas,449306.0,2
South West,Military Bases,971109.0,1
South West,Miscellaneous Food Stores,549999.0,1
South West,Monuments,599972.0,3
South West,Motorcycle Dealers,557106.0,1
South West,Museums,841201.0,5
South West,Nursing & Personal Care NEC,805999.0,6
South West,Office Equipment (Wholesale),504498.0,2
South West,Parking Garages,752102.0,34
South West,Parks,799951.0,3
South West,Pharmacies,591205.0,2
South West,Photography,722121.0,2
South West,Post Offices,431101.0,3
South West,Preschools,835102.0,1
South West,Publishers,274105.0,2
South West,Real Estate Agents,653118.0,38
South West,Research Labs,873101.0,5
South West,Retail Shops,531104.0,1
South West,Schools (K-12),821103.0,5
South West,Shopping Centers & Malls,651201.0,2
South West,Sportswear,569913.0,1
South West,State Government General Offices,919902.0,8
South West,Subs & Sandwiches,581219.0,2
South West,Taxis,412101.0,2
South West,Telecommunications Services,481302.0,1
South West,Telephone Companies,481304.0,3
South West,Theatres Live,792207.0,1
South West,Tourist Information,472401.0,1
South West,Train Stations,401190.0,3
South West,Transportation Services,411914.0,5
South West,Travel Agents,472402.0,5
South West,Water Parks,799602.0,1
South West,Wines Retail,592103.0,2
Stadium-Armory,(All) Auto Dealers,551102.0,2
Stadium-Armory,(All) Dentists,802101.0,7
Stadium-Armory,(All) Doctors,801101.0,13
Stadium-Armory,(All) Insurance,641112.0,1
Stadium-Armory,(All) Places Of Worship,866107.0,3
Stadium-Armory,(All) Restaurants,581208.0,10
Stadium-Armory,Advertising Marketing,731115.0,1
